T_i,B_i
998,313
903,321
954,184
631,112
728,606
270,658
269,612
752,792
118,356
204,427
591,862
873,805
405,373
898,456
550,259
543,812
171,105
415,633
375,534
263,800
259,834
577,404
258,350
781,944
632,112
275,621
125,615
247,592
357,718
952,282
183,656
597,519
128,392
929,932
766,213
783,885
903,382
595,620
814,551
927,398
460,622
839,646
666,888
760,545
525,222
759,347
885,705
836,627
861,599
245,966
325,921
806,882
143,855
447,865
518,381
738,785
342,137
274,514
376,255
883,128
663,262
134,789
771,685
269,800
732,968
560,724
875,320
679,285
827,474
592,132
632,459
281,689
156,972
401,695
663,852
179,710
131,140
391,402
412,988
834,311
408,309
861,682
748,871
968,404
904,530
289,955
143,117
878,237
143,746
165,922
776,470
825,275
928,777
896,729
508,446
511,756
910,241
128,187
337,122
301,452
853,366
784,381
348,678
571,589
463,408
725,387
479,108
633,196
673,383
748,257
903,109
201,861
847,204
238,124
133,123
393,381
213,867
897,940
744,726
196,497
221,596
306,297
269,653
941,488
432,524
600,571
744,865
994,934
466,589
276,226
236,213
292,566
169,896
113,739
857,773
625,281
750,748
723,636
733,489
706,431
141,533
905,235
437,294
966,596
796,254
111,262
743,659
889,941
797,580
124,891
146,650
861,434
805,820
510,132
830,804
366,392
909,870
466,241
651,225
745,696
505,604
726,285
331,458
991,612
183,533
994,904
486,986
403,859
550,455
991,948
430,886
718,678
406,444
308,505
614,751
820,623
562,579
739,225
603,514
258,491
268,166
321,235
529,271
171,302
771,901
501,473
154,529
741,234
822,585
532,936
567,996
806,850
765,188
224,507
346,711
133,437
682,430
749,281
587,314
203,812
478,286
731,193
940,119
158,355
190,239
467,291
280,854
778,407
480,154
686,510
786,253
812,851
988,210
153,278
793,535
801,644
683,308
983,878
125,995
821,796
255,433
445,718
894,510
454,774
729,588
853,373
886,772
143,985
679,167
843,438
459,450
127,757
240,642
381,108
286,727
897,315
964,719
205,279
844,810
881,919
930,938
335,395
460,798
464,801
712,857
872,477
958,239
780,748
678,483
471,510
383,924
127,554
293,346
492,404
683,230
825,592
383,767
628,170
483,618
521,328
618,311
918,803
129,538
502,502
940,115
996,754
576,713
285,950
871,736
210,350
772,336
535,231
693,439
340,624
504,217
118,662
261,817
367,404
496,560
911,122
125,651
145,986
184,314
279,850
502,686
435,745
660,878
748,577
906,261
403,398
227,808
311,699
128,650
606,534
312,901
342,499
924,942
548,682
294,425
405,578
102,954
693,121
777,313
278,480
921,967
992,330
855,273
977,767
318,394
449,904
406,377
416,285
696,888
401,907
459,798
741,941
833,411
930,514
444,554
798,405
385,242
998,584
608,859
257,789
908,657
650,907
864,287
610,180
897,509
549,538
121,663
162,859
577,851
495,869
157,389
598,893
293,146
863,471
674,842
200,996
764,929
996,850
630,827
427,494
996,367
387,777
913,882
419,693
341,247
866,490
385,925
364,505
213,335
924,395
544,328
144,912
558,373
641,426
966,350
515,619
855,701
428,514
481,306
742,140
287,120
380,629
408,927
958,473
557,963
479,880
953,657
188,514
709,812
272,286
516,585
128,144
370,404
894,521
798,123
955,674
829,684
254,933
377,100
838,973
916,897
868,843
372,845
637,645
504,776
575,680
724,122
345,542
448,786
226,564
989,636
734,271
750,645
359,166
329,494
581,678
955,145
660,338
920,814
943,562
446,940
965,295
536,992
304,890
999,775
645,634
178,217
345,666
922,590
366,481
501,937
690,395
413,163
211,404
921,609
941,179
696,342
526,176
120,683
459,268
882,692
455,832
541,740
315,168
571,631
104,294
324,428
600,458
928,171
157,704
652,767
248,646
553,622
311,990
369,972
646,389
224,286
423,637
118,289
188,250
650,344
352,463
616,995
924,990
471,623
881,484
980,303
763,199
653,435
493,641
726,848
827,554
973,656
188,168
866,974
386,821
966,731
888,594
693,353
196,974
543,364
417,270
239,193
465,890
555,622
685,729
243,249
667,269
210,718
884,206
636,579
869,225
320,826
441,260
121,630
162,560
142,780
383,551
919,406
287,962
606,293
754,679
924,790
404,632
938,959
908,926
309,162
973,553
738,594
815,781
947,713
645,863
241,224
735,895
336,763
752,758
563,680
250,879
100,423
313,665
109,316
916,171
774,554
554,748
878,562
427,239
459,948
143,576
492,337
409,984
797,443
280,176
192,303
105,757
936,615
921,543
343,156
590,691
650,592
287,705
754,846
657,954
406,365
842,189
447,524
793,834
219,483
412,374
997,697
730,604
321,370
150,904
265,439
134,499
561,924
807,566
422,707
483,463
740,784
630,589
245,388
151,374
642,272
739,277
932,807
356,501
460,435
725,248
948,212
113,886
228,533
449,762
339,339
458,109
275,821
651,191
895,242
251,961
975,328
847,240
131,695
158,979
558,751
437,611
502,522
876,368
859,950
343,174
115,980
539,961
863,878
826,949
418,193
966,720
322,874
696,328
698,518
819,453
793,439
529,669
432,381
244,540
886,538
549,565
335,797
358,834
903,350
416,812
790,307
815,975
950,664
724,287
632,675
876,762
281,373
756,852
817,193
666,631
976,982
889,246
683,494
127,768
327,708
934,621
335,907
627,271
791,465
347,185
271,357
871,683
429,780
950,518
816,616
322,118
292,547
947,792
986,170
395,877
323,875
682,423
147,557
576,912
130,583
412,877
274,235
294,356
559,664
318,707
686,638
364,626
474,335
188,878
421,320
379,817
922,729
873,816
253,922
143,842
121,339
991,797
467,928
588,534
454,411
770,640
820,576
474,734
420,536
613,211
700,170
195,388
876,690
463,879
215,247
827,419
957,697
535,790
768,766
848,836
545,240
511,430
645,542
581,221
721,235
180,981
442,859
659,459
889,223
574,292
618,388
226,746
683,650
686,626
844,315
709,769
995,818
663,438
979,800
141,219
321,633
747,663
942,467
199,983
474,676
927,897
276,844
753,785
997,312
390,675
135,186
259,514
488,646
679,138
994,319
202,235
895,248
737,568
140,294
859,289
458,761
558,579
267,392
431,165
632,407
288,836
439,925
916,192
818,586
969,121
920,377
778,769
708,871
585,449
941,960
911,811
389,966
112,943
512,500
186,470
709,891
393,560
454,324
437,333
277,815
572,267
979,539
729,280
800,204
510,789
247,490
558,218
715,508
432,659
449,905
565,359
814,712
311,389
826,662
528,688
304,237
783,678
940,322
406,626
382,162
187,926
522,211
760,357
224,282
172,686
878,149
363,899
552,889
131,288
428,486
173,729
561,515
489,923
373,793
813,497
225,503
536,728
971,508
659,217
586,466
986,847
484,549
664,347
843,651
432,302
731,683
651,651
110,510
702,247
301,908
301,760
545,330
534,664
449,671
374,338
704,739
970,466
977,387
756,469
844,239
594,511
755,512
163,833
497,601
877,233
544,479
855,326
977,671
297,895
982,350
255,457
980,227
282,280
161,816
496,767
554,388
561,864
137,832
841,474
461,229
356,593
193,712
896,827
736,140
142,690
708,840
978,614
909,143
645,640
868,555
402,457
249,237
369,906
680,691
370,709
597,770
346,315
521,869
709,274
950,945
445,322
600,331
733,981
527,940
399,533
168,283
909,444
780,802
668,500
656,760
435,692
664,457
518,980
557,875
931,348
702,580
677,930
615,445
331,198
851,648
957,878
457,333
297,860
188,499
884,249
762,917
786,970
995,162
735,602
420,323
819,621
545,339
614,542
479,575
122,259
176,785
834,234
869,914
977,733
157,501
309,446
254,180
127,872
688,193
116,335
886,410
751,805
921,247
534,932
450,280
104,783
269,985
208,110
496,193
290,241
498,292
292,316
168,712
605,567
919,253
625,181
405,443
555,822
544,737
603,828
694,886
339,277
302,847
435,808
670,941
355,963
670,557
418,683
107,771
289,278
328,747
636,238
495,400
928,315
971,796
987,146
243,184
865,529
431,187
434,353
374,408
331,677
305,424
296,493
559,320
647,987
511,508
723,640
734,130
818,305
990,318
129,184
667,828
732,294
573,495
427,516
819,265
135,444
966,303
289,944
507,328
331,147
521,581
656,841
949,275
820,796
397,979
172,721
252,945
983,497
955,726
894,733
745,895
624,771
237,653
501,960
817,392
434,950
522,556
502,796
542,345
232,275
171,265
160,307
727,625
566,337
299,840
310,511
575,442
740,901
369,376
257,267
224,220
239,146
247,650
591,436
310,459
431,521
255,544
579,202
663,759
228,165
855,153
443,660
503,931
774,470
993,334
595,401
824,600
406,669
121,694
517,456
204,120
401,294
106,117
655,266
786,474
930,752
509,498
988,768
231,891
225,317
965,205
883,499
620,642
996,938
653,640
620,280
276,841
546,148
487,341
347,367
476,966
699,326
733,671
834,239
478,340
405,749
126,449
321,431
739,472
437,477
210,543
103,569
916,742
828,781
506,391
982,685
154,788
205,669
707,289
659,614
208,380
270,845
706,202
376,519
139,885
904,510
185,521
998,948
531,669
213,201
161,425
300,644
444,354
259,652
983,185
877,668
578,518
656,468
683,564
642,679
377,603
137,445
158,368
573,679
730,132
489,838
565,108
952,734
773,485
473,963
556,956
218,916
411,859
688,364
267,939
376,646
977,152
375,141
908,843
715,175
602,154
789,394
906,608
790,321
737,429
195,158
927,314
956,674
811,876
766,132
946,161
311,926
628,253
721,783
437,385
626,241
652,598
378,158
213,940
984,479
983,635
678,864
877,389
335,653
665,671
175,443
470,448
979,899
646,239
543,471
701,264
118,631
103,506
469,673
733,784
739,121
254,456
550,288
523,195
276,299
138,475
395,520
693,401
392,116
770,858
507,193
860,662
296,150
841,633
208,504
282,921
318,798
417,185
244,639
774,473
548,828
148,232
205,435
960,700
428,539
425,596
645,275
975,680
242,244
716,572
407,696
942,909
351,669
140,873
177,342
506,396
498,703
975,583
848,560
309,439
914,133
619,970
570,188
362,305
517,637
421,373
316,211
238,563
181,719
754,997
520,917
862,969
821,420
441,680
776,183
205,353
509,339
600,171
793,900
854,927
917,402
930,652
477,737
754,810
194,749
194,334
610,998
791,842
561,931
315,855
626,764
281,425
636,637
418,178
262,346
163,443
972,724
358,675
751,823
604,844
750,567
691,911
658,247
844,584
543,189
152,370
347,145
588,340
185,807
241,296
433,628
261,557
529,954
440,745
136,660
703,679
329,705
438,433
159,892
474,972
645,526
471,646
767,671
480,527
164,209
177,256
250,991
962,490
736,434
337,246
243,899
246,848
380,579
324,847
846,856
707,903
943,290
867,308
318,856
509,894
658,450
791,346
863,881
855,338
749,854
527,587
355,509
826,387
407,315
497,607
374,243
688,229
664,203
367,508
861,868
658,204
270,505
748,805
962,876
813,467
672,237
867,540
872,491
837,465
408,185
738,665
655,720
534,234
567,542
719,328
886,284
558,451
446,898
946,291
618,590
973,817
912,147
780,938
226,355
102,149
825,422
427,366
813,314
990,888
818,507
468,926
152,441
369,249
114,978
540,593
629,657
772,160
783,340
596,139
423,216
905,889
553,162
493,461
899,120
641,555
563,605
631,360
609,775
418,469
641,156
126,175
445,327
265,396
573,342
568,331
727,962
467,542
573,767
565,603
910,730
429,256
333,824
369,656
112,455
869,729
608,637
157,969
451,673
608,602
923,625
887,975
702,251
838,102
398,555
126,699
443,223
978,402
238,436
256,878
272,722
450,612
258,201
147,312
709,901
227,518
914,250
920,921
364,690
353,805
769,664
185,533
191,262
157,181
747,700
239,119
189,222
876,631
684,754
956,996
130,137
485,584
700,294
557,915
634,795
517,372
168,231
423,134
931,909
321,321
535,239
923,388
156,145
666,283
396,345
986,709
646,620
884,196
310,936
824,697
918,388
542,879
450,776
807,178
811,252
850,488
607,992
156,826
457,785
189,111
976,553
685,428
588,380
527,985
997,330
412,176
921,499
739,207
626,328
868,955
144,846
730,806
878,749
288,402
582,313
488,328
278,209
123,583
313,278
802,215
217,111
946,596
346,229
792,672
457,690
586,909
729,759
758,663
943,231
218,317
633,783
556,255
210,152
152,442
868,454
592,730
539,870
754,183
111,632
680,345
594,592
854,712
909,927
870,474
913,295
175,852
970,317
410,922
337,222
276,354
987,657
405,434
243,775
459,890
484,831
194,352
835,126
654,990
843,557
882,322
575,538
485,343
899,353
977,676
114,993
133,656
986,207
463,681
131,127
891,870
604,406
566,311
894,757
315,822
925,802
760,295
849,786
536,699
815,222
354,495
750,700
253,250
401,964
242,184
420,386
472,101
963,133
438,653
924,792
327,502
624,445
622,710
943,770
138,478
563,685
219,816
281,900
117,203
271,887
401,961
562,394
315,723
777,627
788,220
963,756
289,510
385,495
483,936
528,641
492,789
384,696
753,542
914,289
963,328
699,963
982,486
424,894
340,881
402,367
705,156
511,549
584,165
413,658
715,755
985,925
349,388
306,378
729,377
492,885
185,406
136,948
641,598
138,294
873,469
667,435
176,786
679,243
599,376
822,836
523,925
437,138
606,351
698,539
449,182
764,516
987,264
267,588
611,323
174,161
698,968
553,881
217,297
367,739
714,504
471,716
455,713
147,952
648,443
353,417
789,815
126,603
786,405
160,366
712,847
478,964
275,692
174,131
632,794
588,586
768,188
399,332
643,571
544,232
440,489
755,812
701,128
295,592
639,967
759,116
404,733
901,715
139,847
997,288
536,261
523,154
111,119
579,215
474,907
294,452
704,538
402,352
335,172
595,134
992,819
621,434
383,439
399,768
708,629
609,372
282,589
548,883
958,448
799,170
274,661
694,932
129,292
208,332
349,841
673,453
385,500
301,610
765,355
930,774
684,713
294,403
187,268
886,103
654,297
499,717
946,893
963,991
908,683
299,973
691,187
392,337
239,371
353,697
229,574
511,135
771,445
990,456
237,908
557,583
522,958
439,256
385,934
946,755
438,570
988,435
134,585
547,660
649,869
883,615
934,327
190,605
358,580
540,311
258,613
144,531
811,815
831,412
102,757
996,346
550,799
455,909
550,370
537,433
172,141
672,582
566,444
684,194
390,628
893,625
906,629
959,606
483,773
504,375
576,146
630,168
184,999
319,468
833,510
404,397
203,209
436,919
871,130
297,961
181,127
890,965
235,198
883,235
857,352
425,451
687,499
363,418
805,266
579,662
909,479
835,626
117,204
534,877
323,384
907,557
225,546
727,347
968,843
181,618
400,516
456,425
311,386
519,506
259,923
564,981
107,286
228,216
270,683
515,280
510,673
379,781
298,929
152,858
276,181
563,671
162,841
524,291
241,495
234,307
231,801
464,581
165,858
433,551
608,237
812,508
700,382
695,154
283,199
412,408
708,805
312,907
116,654
556,939
985,708
770,602
991,558
741,822
714,749
777,318
435,324
805,396
760,447
901,590
281,947
888,891
503,793
312,471
265,160
446,244
547,890
962,342
424,521
351,629
196,565
601,258
198,835
281,750
943,493
600,186
539,937
796,337
658,750
269,758
216,954
479,479
822,408
466,258
944,642
897,749
271,712
950,510
159,288
239,663
123,384
632,663
858,991
108,596
514,197
292,546
417,567
966,755
921,821
126,310
164,393
518,627
861,231
326,352
497,768
973,846
967,919
793,583
291,884
726,139
444,522
977,405
561,937
671,143
706,959
756,795
340,158
488,453
499,612
217,243
562,375
715,770
869,183
919,229
256,735
234,328
581,892
792,438
261,337
881,906
164,296
952,442
781,909
437,800
553,309
738,592
229,914
148,359
531,269
323,410
647,784
485,230
374,256
497,118
625,932
906,735
163,846
112,584
969,799
101,541
283,735
196,963
735,668
172,888
474,983
349,139
670,341
818,666
111,337
576,967
772,166
274,561
618,320
469,516
926,652
557,765
993,365
815,826
463,412
923,661
407,297
305,182
777,530
806,369
167,412
820,205
763,358
934,908
125,728
465,646
574,200
601,769
829,368
816,285
464,141
660,989
506,836
494,684
296,740
416,313
489,720
285,628
109,981
494,582
106,585
145,195
202,934
161,493
615,209
489,783
711,691
784,232
485,239
158,914
600,341
883,192
208,243
617,626
761,156
114,642
612,844
660,829
641,452
823,163
969,273
601,714
504,988
848,751
748,899
772,736
414,311
595,419
399,982
262,506
936,382
355,130
259,228
756,356
910,647
708,832
196,256
305,440
850,332
835,190
783,399
952,793
689,312
704,426
674,764
407,228
698,661
350,609
752,420
203,855
514,184
594,829
993,184
930,799
865,979
203,831
854,497
739,188
667,689
466,979
547,343
892,476
318,446
999,529
445,878
204,291
550,641
756,135
287,907
155,417
953,747
853,221
718,527
534,121
671,655
340,625
381,434
115,564
956,823
670,891
497,271
184,317
491,978
347,210
454,541
507,924
592,337
211,602
469,855
392,753
587,296
905,276
244,374
363,806
298,921
114,282
881,510
372,589
535,816
766,442
333,211
412,576
539,899
387,371
136,405
204,780
263,905
439,719
376,460
560,524
988,763
485,248
920,789
823,951
295,107
673,747
327,485
483,225
954,544
663,378
140,723
370,713
805,463
290,858
396,553
991,204
547,607
700,228
474,771
920,659
261,361
851,573
793,560
102,830
990,204
234,979
750,312
946,963
127,886
174,480
635,392
777,864
656,478
553,380
439,313
597,153
784,601
245,192
240,413
477,196
874,454
118,301
397,699
754,371
840,151
846,716
297,124
380,885
892,423
235,351
127,708
778,738
460,171
377,620
184,535
688,778
694,534
650,257
219,932
803,290
730,776
144,443
731,350
477,641
484,277
283,300
675,897
311,540
285,613
385,681
658,729
889,830
794,638
681,822
875,318
246,959
650,633
991,773
676,625
554,476
325,698
952,188
555,552
688,804
890,963
642,737
967,150
663,388
739,182
394,659
174,552
843,669
647,753
133,933
868,744
306,905
159,744
694,958
295,200
419,897
871,803
593,478
205,491
409,671
199,656
672,529
574,933
870,977
175,441
342,906
558,429
730,347
664,454
649,304
260,726
179,981
321,958
289,596
671,231
306,167
270,563
982,218
542,641
597,455
182,168
535,537
202,394
919,836
430,937
989,858
203,481
545,567
323,215
931,835
126,370
113,522
621,852
672,567
673,582
381,734
682,838
486,567
662,290
161,618
938,474
934,965
733,803
906,649
233,959
582,637
735,939
163,148
580,565
822,316
185,555
995,210
721,364
718,342
944,945
298,139
218,121
288,661
544,202
101,991
940,303
780,902
455,905
496,705
331,579
731,165
758,856
844,440
499,777
835,790
692,153
275,270
910,967
569,847
739,151
412,715
276,187
182,938
344,866
544,758
661,111
376,482
648,559
867,193
833,233
560,946
142,527
536,380
940,550
279,861
737,598
671,525
452,338
724,530
612,305
947,877
346,580
245,407
364,281
623,159
856,305
587,733
627,962
494,664
977,976
922,152
872,247
748,860
687,634
416,122
741,113
580,140
373,895
513,706
665,515
170,150
672,139
247,406
222,794
442,229
211,298
653,229
480,756
476,596
654,339
224,635
822,873
433,873
135,742
177,953
665,416
730,671
819,707
567,719
272,336
239,736
214,852
246,903
927,276
511,422
174,888
502,399
352,538
112,342
974,253
712,143
355,683
875,829
702,101
348,881
770,123
851,719
377,557
454,329
953,426
691,459
884,802
160,427
159,708
330,256
130,694
883,520
472,159
927,110
980,841
588,926
509,638
848,226
457,127
875,112
600,510
203,210
409,906
743,948
170,207
480,513
261,950
401,744
529,872
498,860
726,271
231,649
421,267
859,907
559,502
204,898
836,988
888,537
488,228
564,925
955,731
866,717
665,109
704,776
567,530
961,630
734,557
924,422
699,394
576,912
173,741
750,502
243,790
645,463
519,681
948,381
163,131
567,857
136,610
728,913
491,620
660,192
497,875
927,111
781,278
593,539
520,817
666,284
793,387
469,717
536,943
558,388
491,982
443,904
753,221
747,328
292,321
647,687
499,387
702,791
486,839
691,386
775,384
343,808
987,547
837,628
713,975
741,780
407,896
687,556
465,790
418,242
582,653
745,176
539,399
568,447
989,138
327,982
975,535
133,663
806,680
954,513
765,584
619,484
534,870
126,993
242,232
908,688
597,799
397,857
854,840
456,263
983,795
250,377
807,607
553,972
647,413
185,223
168,243
945,229
660,380
847,875
304,436
803,284
137,827
922,138
337,698
232,703
767,776
323,597
323,689
332,634
434,500
733,244
635,567
454,583
477,413
530,488
776,789
262,830
979,814
805,551
485,163
966,890
535,108
179,943
985,865
948,207
641,605
147,603
526,447
985,820
652,663
110,685
584,975
146,317
312,719
617,871
768,708
446,946
176,619
779,524
128,647
848,787
873,446
347,428
543,306
662,827
647,172
818,107
916,561
512,268
881,982
966,881
100,122
648,396
199,664
182,547
516,500
273,724
851,545
839,323
848,661
394,469
662,289
667,193
790,120
924,835
830,594
515,975
350,140
712,310
624,161
414,364
182,916
736,530
178,154
566,230
641,123
524,947
804,581
173,730
754,186
574,547
176,465
700,727
254,777
854,321
300,367
413,167
795,505
682,516
911,643
322,746
129,317
436,256
351,263
479,677
892,137
291,986
232,525
637,418
501,880
639,459
438,727
537,928
831,376
362,837
218,441
752,855
401,797
937,579
804,227
607,902
930,843
664,619
533,428
674,637
123,490
209,401
233,718
214,805
163,558
411,175
540,427
759,427
242,987
588,145
883,380
457,390
277,195
536,133
506,526
399,926
840,113
285,123
515,559
840,996
512,895
963,396
382,620
623,147
934,656
344,879
960,493
599,602
615,579
382,263
621,730
344,544
956,839
627,366
509,205
641,483
745,495
181,570
561,485
370,702
115,886
109,128
268,877
834,451
475,947
103,548
336,108
982,606
416,373
993,963
828,656
990,554
568,639
503,143
380,450
146,592
847,733
687,846
339,966
945,603
589,963
504,595
839,575
221,815
977,547
548,644
906,874
264,389
169,602
706,205
944,546
757,637
837,372
786,330
891,243
878,935
637,964
733,101
864,993
949,368
538,383
484,265
186,432
521,154
285,408
157,570
530,534
437,575
633,863
215,604
637,114
931,352
544,411
483,608
702,832
720,666
741,825
853,468
131,936
804,611
865,857
869,465
363,844
646,448
150,273
979,873
278,511
818,195
415,609
468,563
769,749
928,937
211,437
262,648
863,672
513,577
882,442
969,371
857,992
554,784
379,428
454,112
647,791
833,249
850,991
455,160
503,830
592,935
352,403
947,475
286,433
891,737
882,211
750,661
802,411
498,992
777,640
917,678
222,527
177,234
707,431
775,927
187,308
306,947
960,120
627,394
809,771
667,192
664,217
478,339
437,504
212,841
843,960
342,644
125,131
921,514
765,360
283,871
797,921
268,698
197,993
700,623
953,300
159,530
528,109
313,680
274,328
992,714
559,174
833,389
562,943
748,837
959,288
633,116
502,667
313,186
645,925
114,734
394,995
892,979
466,613
616,163
442,699
122,280
448,769
150,693
451,820
155,994
723,809
186,371
171,896
477,111
331,870
641,424
934,243
