T_i,B_i
772,8
816,971
92,369
431,9
560,849
809,29
969,777
40,586
740,966
91,747
270,25
226,187
616,272
39,922
359,823
517,63
212,344
512,558
861,694
69,474
441,598
401,713
632,914
917,801
237,932
430,351
277,208
217,289
865,218
797,472
452,641
76,474
725,534
656,203
519,89
718,276
665,287
705,824
232,818
437,654
732,81
689,714
908,878
112,938
622,655
881,772
823,499
622,952
977,849
262,42
83,857
742,265
131,9
516,224
562,814
831,415
528,331
143,407
964,321
537,606
467,92
869,902
880,869
630,531
601,219
883,668
993,652
743,54
748,867
485,418
598,191
715,897
584,22
619,865
292,927
699,956
433,655
795,449
39,66
325,309
486,27
634,163
700,612
248,414
558,325
996,324
731,765
726,289
85,568
49,565
276,87
236,202
58,195
623,101
763,458
262,178
39,3
261,726
767,549
578,595
360,558
114,848
784,334
825,643
428,856
259,703
757,609
959,699
41,709
142,84
838,874
863,78
699,478
176,299
393,46
306,829
10,744
915,806
775,54
434,341
639,779
615,545
812,28
614,383
511,403
577,199
309,677
395,854
622,723
985,635
407,567
23,315
265,332
971,865
947,145
286,342
886,514
63,643
940,152
803,664
754,242
854,351
790,319
598,326
896,856
254,886
989,855
745,659
679,479
522,945
749,556
202,332
413,89
480,969
183,806
806,79
239,419
727,269
67,587
792,604
446,501
268,522
511,926
810,691
675,796
247,752
303,942
417,194
427,863
133,495
208,691
167,609
810,445
893,943
381,97
974,882
12,555
898,245
480,481
935,152
384,92
467,599
215,868
206,341
876,375
344,99
212,672
442,515
332,283
435,901
144,262
996,939
635,478
419,612
340,118
196,435
665,832
492,34
341,339
968,664
217,845
277,942
609,753
691,258
103,52
856,894
252,237
686,234
159,643
84,925
882,583
494,93
538,805
398,46
443,89
858,342
252,533
534,419
142,51
804,248
236,554
317,559
124,762
236,639
309,124
244,333
429,64
14,869
619,525
704,322
486,549
456,714
664,453
544,108
316,916
644,353
979,392
128,761
620,26
621,591
148,134
773,392
223,908
259,636
233,758
196,54
458,865
957,448
527,922
718,907
857,767
345,869
773,135
944,702
241,356
822,386
281,434
446,73
749,104
973,499
281,354
435,343
441,339
889,507
145,66
546,403
374,929
275,693
817,527
657,118
451,634
749,408
310,299
920,668
452,536
777,803
906,197
292,212
332,394
715,654
597,713
257,761
345,815
807,356
161,804
545,556
722,592
951,962
207,202
146,883
792,641
241,249
641,271
770,245
981,144
249,114
365,321
265,136
309,933
959,973
1000,405
58,168
69,725
976,865
930,11
878,318
765,396
665,956
327,769
241,97
137,718
438,833
903,73
545,706
744,127
720,251
681,78
743,586
557,918
597,637
104,233
466,186
239,831
140,992
219,247
212,186
444,9
456,614
592,18
539,799
40,211
471,696
684,75
919,237
659,113
337,53
704,783
969,684
383,511
256,551
455,6
94,113
302,183
948,631
562,49
700,682
49,754
107,146
769,27
194,54
86,424
806,373
400,159
533,265
660,646
830,203
730,119
383,934
975,625
740,673
796,386
962,208
626,324
184,622
864,991
346,97
266,876
648,47
974,408
892,891
886,482
436,15
442,618
500,865
401,309
717,68
278,62
799,764
458,864
263,881
363,642
237,116
302,964
211,244
597,846
291,839
140,33
707,257
597,532
57,331
362,651
729,383
47,522
253,266
433,596
545,643
165,587
525,826
504,943
858,863
697,175
710,658
331,647
889,712
15,847
672,567
796,626
906,99
544,367
721,491
972,551
140,65
515,519
827,553
371,238
741,103
226,335
30,285
986,277
990,485
690,532
777,9
337,979
920,345
255,918
391,33
133,838
800,702
415,599
566,916
256,653
346,507
640,359
150,732
508,512
405,987
604,104
550,844
39,593
769,974
235,945
433,309
639,9
104,328
277,532
359,316
506,766
945,627
151,71
608,687
627,717
847,99
352,11
597,753
929,73
140,969
617,638
37,201
720,739
647,674
962,171
742,131
924,871
540,234
53,865
382,7
89,338
283,217
29,374
666,712
690,74
834,285
961,45
787,181
53,976
673,567
284,29
55,652
806,168
736,89
958,322
535,661
773,256
867,346
577,926
311,632
413,961
388,917
59,478
330,753
555,155
647,673
618,734
430,364
453,457
393,173
595,399
611,86
491,212
872,358
440,223
489,252
832,574
993,789
415,72
351,137
553,602
608,947
276,485
536,75
354,458
613,427
809,496
666,954
447,554
692,345
474,346
425,906
567,252
785,428
402,216
540,613
147,135
343,145
150,604
810,865
272,392
972,17
774,775
58,9
585,961
949,919
200,274
265,466
891,351
43,504
609,676
339,929
235,883
359,865
533,894
931,92
190,605
406,493
467,293
231,979
114,791
407,204
207,76
734,914
422,309
919,386
327,528
422,84
267,755
146,263
443,145
318,53
392,36
899,638
495,189
180,277
61,354
532,751
643,795
982,85
830,369
750,346
470,591
768,196
725,987
803,706
528,826
409,209
704,507
88,862
130,688
346,866
910,165
704,429
532,644
122,83
880,77
675,867
223,843
931,395
584,594
288,647
629,987
38,674
364,241
723,315
883,756
126,745
714,946
656,66
105,83
857,98
726,779
112,406
947,472
12,91
728,906
786,66
636,557
729,445
786,629
659,242
377,541
788,995
964,434
938,513
551,958
63,612
826,727
146,18
385,423
819,137
783,481
629,237
538,97
937,911
698,424
984,53
445,587
844,208
186,793
294,611
868,975
537,89
419,7
640,655
968,867
279,25
194,43
999,462
989,929
514,954
648,196
776,802
743,644
144,833
690,711
986,685
792,588
872,325
667,869
402,92
458,979
562,979
148,931
446,782
177,606
701,973
946,414
784,124
145,555
490,955
754,129
773,969
33,169
576,882
465,251
91,797
666,113
437,84
131,713
661,254
661,108
380,483
448,35
314,414
911,575
234,518
222,46
401,312
854,907
105,547
583,532
773,946
119,57
21,6
940,104
123,64
907,82
387,661
802,902
356,352
919,88
827,17
557,492
580,799
449,875
523,243
297,678
45,889
693,72
956,744
493,361
354,79
828,966
286,442
845,262
948,212
117,308
108,726
337,209
107,808
21,445
787,189
542,714
363,556
635,543
436,844
254,244
886,45
729,431
658,394
758,497
166,636
269,639
766,611
360,957
850,434
177,994
971,254
709,527
1000,435
348,728
673,675
401,5
531,836
710,551
62,17
448,513
785,922
291,545
254,837
392,82
12,961
405,417
538,44
550,79
782,34
445,633
661,219
94,111
619,22
23,57
860,567
386,76
394,761
185,71
341,867
407,752
882,436
502,819
45,986
516,228
67,912
830,791
751,32
95,282
120,553
809,497
468,524
454,569
267,759
177,689
538,909
352,178
860,902
751,359
835,521
215,44
218,652
636,647
340,45
802,779
177,743
629,229
220,903
277,123
891,87
466,294
283,592
14,246
751,875
274,462
445,7
657,573
875,458
123,62
315,649
888,885
639,431
279,648
660,595
89,796
984,114
843,673
47,753
313,265
91,461
916,53
562,729
430,655
963,728
540,948
898,68
875,527
200,468
889,38
531,217
676,932
626,467
656,213
333,625
345,599
461,673
317,565
583,744
410,972
604,99
749,159
754,788
310,129
841,919
521,76
314,71
112,277
585,794
105,717
941,65
854,705
268,225
13,87
720,123
544,219
888,351
186,487
410,229
540,686
744,143
811,828
832,209
424,846
157,881
78,506
185,753
650,992
512,944
136,952
116,843
915,451
348,6
86,19
324,575
421,733
548,203
357,172
338,283
967,711
77,758
757,867
409,171
424,752
288,363
515,417
749,118
676,992
777,362
158,635
409,248
298,707
991,929
460,795
860,854
192,768
805,815
332,854
310,44
125,866
615,682
865,525
339,63
744,303
622,657
359,641
594,861
785,406
883,677
475,948
766,57
727,436
760,71
898,81
74,708
731,347
386,994
733,712
566,96
986,155
905,138
254,724
488,259
893,108
761,645
446,734
687,164
111,267
844,717
65,499
868,938
377,316
88,812
253,207
899,184
62,53
447,566
209,151
464,198
250,831
308,807
342,367
412,477
379,49
686,582
991,273
88,589
540,45
540,848
603,505
869,336
188,556
608,405
766,421
762,421
896,457
609,507
943,254
82,291
623,745
826,904
391,89
319,66
474,97
278,9
222,372
843,604
659,148
682,655
807,185
643,414
737,485
610,566
719,316
217,517
827,969
295,868
209,745
979,632
114,607
977,781
933,609
81,516
64,617
344,219
994,618
211,241
46,223
234,976
987,183
33,941
49,494
422,962
444,615
586,523
777,243
198,456
642,486
751,45
864,455
127,98
589,667
500,36
669,272
923,935
418,663
483,216
129,66
59,16
310,892
432,917
304,452
936,775
317,888
954,191
606,63
982,517
276,17
536,81
714,889
747,71
421,471
994,697
949,469
593,61
860,435
489,76
322,581
974,237
137,193
724,2
674,446
114,34
714,756
337,48
224,591
851,243
664,867
526,535
486,172
144,73
873,804
936,15
250,32
901,196
519,674
30,125
442,985
107,836
801,662
98,267
364,56
257,354
671,485
384,271
935,362
187,232
461,279
812,538
534,737
369,822
898,984
942,49
951,101
435,401
545,834
551,469
901,822
332,323
373,387
16,755
616,835
149,456
68,892
31,579
814,528
150,428
207,391
834,827
286,31
582,877
117,684
371,53
750,233
857,877
31,585
417,558
234,844
964,176
909,753
293,693
193,323
178,137
185,921
234,208
261,504
252,271
735,446
26,616
567,603
573,961
799,451
957,371
513,983
549,358
799,481
722,879
467,82
993,573
220,31
340,99
368,444
13,94
312,75
577,264
375,865
12,923
779,723
910,718
424,359
756,276
974,934
607,295
329,95
60,341
865,682
910,837
62,631
901,93
832,261
771,42
341,68
64,416
293,899
92,23
417,96
858,471
357,189
569,867
484,97
303,806
681,615
85,613
16,435
516,362
324,508
650,347
99,333
125,619
812,59
683,874
293,975
795,956
874,74
418,791
732,76
821,894
560,813
889,22
153,279
169,332
315,865
55,476
935,514
659,62
225,713
310,283
54,767
225,99
402,973
449,153
655,972
847,175
780,909
794,153
763,293
970,732
244,782
198,56
432,902
726,454
726,357
967,632
275,262
604,328
588,766
62,895
744,859
625,441
807,32
884,851
13,248
809,285
480,518
375,708
560,749
260,584
577,394
507,88
863,585
915,305
868,249
240,815
634,12
331,384
214,708
45,694
510,8
373,79
378,115
88,5
825,517
241,432
718,9
550,975
153,29
185,788
752,539
487,133
652,802
214,865
770,172
254,921
350,201
500,267
663,601
814,392
624,749
958,437
201,376
248,97
842,204
661,974
661,831
350,776
833,327
756,78
488,411
583,543
10,18
804,71
70,938
971,954
670,418
614,711
71,445
258,779
919,24
481,816
93,65
198,844
847,389
89,934
758,558
42,843
914,394
332,509
559,613
102,558
766,44
621,153
450,748
71,908
331,656
696,416
263,61
249,114
185,479
44,232
361,355
501,644
34,713
267,329
334,568
234,622
416,237
416,446
540,156
512,982
607,96
835,767
534,352
596,545
776,17
469,869
230,189
754,663
249,725
452,979
672,192
454,904
944,821
902,403
215,848
783,244
110,119
340,68
640,427
284,846
668,634
286,828
671,197
705,834
769,38
266,249
462,637
74,57
148,901
572,874
386,201
441,274
175,595
457,372
386,574
282,395
990,172
771,241
247,448
440,172
129,625
971,614
322,508
700,96
113,864
449,289
92,171
122,958
753,271
335,691
495,712
153,974
224,299
861,725
806,718
928,733
856,663
962,234
113,699
945,151
221,499
693,268
640,411
748,693
13,377
399,19
141,648
787,325
30,968
778,173
964,378
950,523
145,495
630,445
470,721
801,929
843,919
521,806
797,981
410,986
146,849
959,294
599,747
868,781
490,148
646,979
597,903
351,192
710,653
719,337
67,34
352,394
728,75
142,169
917,262
607,57
439,911
823,288
192,729
783,66
846,561
872,515
77,262
594,12
725,306
246,703
930,703
924,59
743,105
746,306
237,343
435,569
152,174
498,364
36,634
141,848
65,837
497,495
234,524
270,99
735,26
309,362
864,412
386,258
753,401
964,535
626,419
469,695
395,209
841,953
49,199
550,917
448,436
900,673
348,48
818,919
491,382
61,267
622,817
689,886
451,991
459,554
722,65
99,623
897,561
741,332
310,622
203,989
14,969
841,268
320,544
864,688
524,563
215,755
392,216
543,378
556,64
191,758
997,495
254,639
808,642
762,51
960,901
778,261
999,753
865,461
421,143
753,789
539,949
598,691
987,81
96,174
638,823
470,975
933,457
429,151
123,564
977,107
332,595
373,577
837,532
823,994
329,809
110,921
107,498
755,61
960,319
848,783
435,839
968,155
955,33
198,497
687,551
560,339
105,489
21,595
828,369
163,488
660,374
822,878
129,949
39,326
892,308
335,575
704,565
611,761
66,79
301,59
346,95
894,816
997,17
414,673
83,561
971,352
720,554
280,546
495,945
33,352
526,197
816,875
977,55
151,745
609,452
881,524
257,4
968,897
929,974
739,241
321,544
976,527
814,814
183,498
967,253
588,272
389,14
357,885
985,413
807,788
288,324
164,628
480,813
780,198
996,461
148,538
620,623
211,616
478,752
541,864
366,428
853,288
676,921
497,616
270,939
187,148
385,105
519,37
587,149
505,623
607,391
657,155
212,994
372,708
828,361
811,96
903,921
925,995
657,59
901,311
981,805
16,133
792,653
187,916
523,309
824,966
535,589
46,586
852,397
587,148
997,93
707,203
618,844
695,239
242,794
967,75
755,417
760,579
787,931
545,293
876,766
647,64
782,219
857,59
946,477
980,458
919,568
164,973
843,248
965,141
226,969
735,51
354,629
56,253
978,814
31,754
651,532
268,567
346,165
385,197
69,599
366,266
879,235
728,839
320,804
739,971
815,438
871,932
39,111
920,195
765,815
545,708
364,948
623,792
348,422
400,938
42,197
550,507
724,757
693,218
26,348
768,894
915,54
216,317
879,447
433,67
450,299
273,139
410,295
529,791
677,78
836,662
280,762
361,513
187,787
444,27
235,295
849,68
109,911
307,707
309,955
881,54
712,956
325,921
312,992
304,133
393,293
647,193
892,888
227,827
740,92
405,11
136,875
516,252
243,179
98,246
48,967
632,363
832,882
421,312
682,907
616,732
992,741
561,489
35,796
566,749
13,637
21,363
104,978
568,791
58,138
602,887
959,795
584,621
249,667
909,255
817,207
307,148
490,437
981,897
286,216
502,364
656,86
585,797
841,197
523,868
798,574
306,163
357,316
158,863
593,274
201,327
233,646
433,785
270,423
507,597
965,912
974,888
799,899
820,201
491,805
151,555
573,171
21,917
754,152
137,515
598,974
68,826
223,933
643,429
575,709
376,578
511,928
414,254
684,755
817,719
527,689
23,68
650,203
590,275
610,61
585,786
353,273
646,388
49,106
84,356
817,515
545,107
376,311
468,165
432,843
545,142
799,253
647,442
366,335
39,792
688,138
43,62
888,55
413,948
420,345
564,823
967,831
608,875
420,848
996,648
159,249
605,588
486,38
676,722
413,986
588,685
421,499
286,319
878,314
307,928
343,116
338,341
592,67
229,461
777,79
732,74
962,199
139,579
204,127
521,418
892,653
257,945
797,517
590,581
613,603
871,73
47,133
515,196
229,311
41,747
92,503
903,165
840,373
898,615
995,971
438,248
57,731
485,604
437,11
968,677
200,574
371,99
168,103
746,52
182,533
922,839
681,654
949,328
808,245
94,696
500,417
715,199
71,927
169,499
549,355
501,319
972,664
17,651
566,924
245,938
528,548
214,715
840,241
728,379
763,22
544,269
446,476
840,884
459,488
45,103
889,373
734,154
114,2
311,867
846,84
359,478
938,119
920,442
691,933
249,276
166,441
565,577
581,682
597,533
466,705
606,967
381,968
746,65
377,34
352,248
939,179
367,56
786,192
655,894
822,771
804,128
245,369
877,704
460,704
492,501
346,524
67,451
742,951
662,581
73,24
842,535
874,508
988,6
749,798
795,425
943,448
954,799
804,552
775,203
651,452
159,369
315,86
408,25
284,458
675,176
807,189
499,886
677,985
629,994
631,63
839,4
13,147
747,771
154,113
389,115
199,856
781,458
565,348
51,301
122,681
944,768
958,779
326,678
827,554
791,62
472,382
618,91
253,928
345,426
369,16
835,347
462,621
885,533
370,683
663,488
702,762
523,489
326,32
994,93
156,877
226,259
639,155
587,387
305,178
684,125
60,392
143,115
474,967
717,216
10,293
221,875
630,625
654,71
464,819
370,384
475,187
473,812
741,479
351,38
737,336
183,705
212,27
942,496
374,718
29,791
99,148
708,828
83,971
707,757
24,21
593,807
888,77
381,256
70,718
38,796
666,783
378,251
551,567
357,4
262,445
561,832
885,83
264,315
115,345
109,797
307,299
125,757
277,652
171,694
213,837
475,449
955,786
567,867
620,905
254,313
324,125
302,521
921,325
712,531
458,477
833,589
447,82
538,362
13,772
266,526
658,476
139,427
323,359
425,393
100,252
516,206
163,357
394,131
986,325
493,72
71,57
570,983
561,228
859,106
318,702
534,157
554,913
773,635
262,949
24,932
20,869
155,799
450,665
979,506
449,91
771,496
102,397
288,723
22,79
813,317
343,774
299,544
443,349
306,115
28,576
927,635
726,13
488,778
653,526
51,523
161,432
313,729
296,842
571,424
295,572
94,183
358,229
35,281
901,19
697,224
463,748
606,465
340,903
844,447
965,411
259,556
354,264
673,679
806,951
729,451
401,229
621,925
535,817
627,575
412,791
757,673
964,342
800,926
493,132
355,137
935,75
181,733
957,425
808,511
153,228
242,616
687,296
447,318
971,119
371,534
647,536
173,112
557,786
456,361
673,111
994,136
565,735
542,155
785,355
65,504
474,987
446,27
612,228
227,501
675,752
999,698
477,485
438,626
210,395
756,781
678,442
458,843
12,174
931,724
765,255
405,459
532,887
238,207
588,214
26,608
314,719
594,872
587,386
903,319
30,541
949,251
310,382
449,306
811,638
62,497
364,102
807,395
520,417
279,127
724,293
519,19
985,882
63,384
194,3
654,411
779,673
432,743
677,942
393,98
191,225
381,614
732,191
419,396
558,333
563,248
400,879
382,259
34,126
852,142
436,86
415,424
531,784
692,715
694,367
194,143
299,438
56,236
561,61
77,815
953,941
46,152
463,794
362,725
718,992
595,208
561,666
564,354
352,642
793,28
682,97
209,265
267,31
694,131
330,302
242,774
436,874
680,145
251,223
881,737
808,912
345,123
558,557
255,846
618,255
130,93
302,931
296,244
78,17
750,97
510,881
378,586
421,145
117,181
466,63
668,189
152,163
412,182
445,844
819,833
15,566
274,136
728,81
307,532
762,241
173,681
153,463
347,121
637,984
311,779
917,304
702,588
49,267
898,554
670,686
814,854
492,251
292,886
910,908
934,261
167,511
483,748
747,831
715,762
438,828
597,74
148,179
449,51
813,84
132,295
79,804
202,436
80,75
43,422
981,126
84,145
610,121
898,51
288,464
389,852
782,79
838,74
37,206
838,312
721,68
981,412
497,567
400,91
405,696
813,458
535,153
813,687
878,163
529,999
649,539
201,461
611,534
963,409
632,798
292,8
422,923
836,116
51,742
529,211
484,255
301,601
184,188
916,911
169,267
43,781
31,659
130,691
824,289
359,5
521,9
933,847
788,895
821,124
507,849
129,523
619,327
132,172
829,224
723,947
231,195
930,421
642,605
886,553
675,21
102,878
209,913
309,659
587,868
99,367
75,226
432,688
560,459
512,821
311,917
677,898
806,469
160,394
229,573
407,727
837,392
471,779
35,693
315,888
527,246
228,719
277,101
406,717
461,605
274,595
509,466
390,519
962,508
37,744
19,367
391,999
471,96
601,752
53,155
858,271
411,379
844,247
744,26
954,65
200,842
323,412
662,93
98,441
55,984
385,926
147,818
426,811
464,895
940,399
594,438
636,105
739,207
865,392
106,75
836,37
572,771
967,49
218,221
283,216
150,727
504,554
20,329
484,347
86,31
620,381
424,91
156,571
811,436
623,11
151,11
543,148
916,673
323,501
751,492
415,44
417,517
712,417
722,594
295,275
701,893
753,161
930,713
151,488
570,676
321,551
391,98
168,243
41,467
663,224
412,475
494,774
20,929
138,203
585,218
454,268
539,608
336,246
907,728
649,789
587,477
534,252
288,21
913,351
531,8
703,603
952,343
326,532
81,955
106,88
43,63
482,176
869,379
865,957
156,763
637,441
363,387
831,284
266,806
630,174
604,923
661,346
261,143
54,53
710,327
64,925
68,243
164,441
846,501
447,125
268,189
173,829
854,472
371,217
300,671
370,453
731,15
151,436
692,277
126,144
665,771
254,689
650,511
702,288
643,493
23,406
298,608
407,729
93,127
112,387
195,45
867,107
286,954
343,897
489,754
935,574
596,647
675,326
200,848
538,817
950,858
517,142
76,492
401,467
380,863
503,118
640,746
792,226
164,908
627,139
703,688
338,608
712,8
561,365
343,283
43,111
136,6
178,835
185,532
893,537
283,375
792,404
980,58
574,85
398,388
200,985
681,161
197,395
658,646
291,507
872,883
75,381
164,339
220,802
939,162
205,21
385,329
480,356
355,604
925,58
685,802
958,197
274,687
667,309
377,938
984,713
503,352
850,394
752,256
778,403
375,78
602,402
747,715
13,238
604,513
825,732
725,559
874,365
434,113
107,452
108,821
444,235
657,821
424,603
979,246
669,288
194,457
731,491
437,245
399,18
393,756
365,93
211,89
649,22
426,895
127,149
833,655
725,631
965,799
703,285
784,102
823,864
990,313
115,317
934,681
909,717
247,421
846,559
402,439
580,327
591,349
272,28
853,831
848,477
958,78
265,526
256,66
12,235
914,757
432,77
386,474
179,675
969,625
851,289
595,305
847,113
226,952
57,782
241,466
998,348
95,8
764,243
398,49
694,541
916,506
570,38
184,22
320,656
137,956
96,478
763,234
383,35
187,91
602,723
511,292
111,913
459,844
62,219
709,796
949,236
334,58
114,754
733,58
831,526
152,487
759,315
510,9
922,162
371,541
816,637
496,137
410,276
587,83
814,772
994,58
623,603
353,324
775,282
837,496
831,907
862,782
570,363
648,67
763,134
31,733
212,653
415,8
275,121
360,766
611,389
436,751
773,26
892,528
101,8
729,976
729,155
448,429
679,258
14,448
168,696
99,958
397,583
557,571
393,534
905,51
760,272
171,219
444,2
450,635
639,227
880,559
34,268
28,245
516,617
806,946
840,252
172,626
943,936
145,39
575,303
803,119
547,463
404,295
204,44
765,529
61,417
612,377
336,697
986,109
424,812
33,478
494,697
22,953
85,681
310,558
379,74
464,17
363,111
645,161
912,87
954,544
491,695
205,203
266,335
241,128
90,801
785,745
211,328
858,419
441,752
214,908
499,414
64,395
599,278
166,879
682,976
823,178
648,818
955,31
364,981
92,148
659,352
147,453
982,329
438,947
684,21
952,95
957,631
863,328
976,636
469,476
893,161
241,86
880,208
244,574
886,323
319,341
683,408
695,843
977,983
979,628
963,87
497,691
829,849
597,67
186,815
651,907
149,173
99,352
416,76
705,347
948,82
966,549
569,752
892,594
724,112
207,495
262,455
610,264
338,787
693,419
99,754
320,992
285,746
229,63
316,156
467,575
988,199
495,144
67,908
642,693
300,707
247,85
302,72
211,601
435,874
232,524
445,345
162,161
261,675
121,769
335,265
247,499
298,693
607,759
619,123
494,694
446,73
271,103
507,841
501,394
888,43
215,252
286,648
201,319
321,9
464,374
967,106
933,606
419,42
687,594
183,954
530,57
605,758
938,858
937,614
427,726
668,284
204,488
665,526
31,231
466,782
311,308
523,364
463,263
58,548
135,868
324,744
863,407
93,355
809,864
125,39
320,557
610,992
661,508
236,207
285,941
863,575
268,241
454,684
451,73
736,378
800,933
912,507
191,902
950,201
590,797
387,257
895,638
579,485
930,5
973,942
213,378
505,307
132,412
77,342
687,782
320,657
295,704
344,957
857,451
809,58
118,693
966,475
603,727
742,523
709,114
372,614
852,704
526,375
230,902
317,793
960,185
958,896
371,501
353,795
856,759
650,602
269,897
972,911
222,269
998,704
819,505
623,313
842,498
857,557
553,918
244,286
47,655
645,443
843,778
472,91
121,523
758,575
795,18
924,98
692,837
799,86
87,416
487,725
491,428
692,792
124,325
526,362
72,311
933,953
189,479
663,745
773,98
608,72
723,855
813,86
40,74
457,331
196,735
819,963
496,458
961,507
291,932
185,625
864,984
241,108
534,792
163,932
774,881
346,774
516,9
990,321
906,455
631,895
197,703
161,857
931,993
775,58
828,33
478,274
116,266
512,524
163,988
914,783
313,106
656,69
346,715
638,242
417,738
318,712
377,687
217,108
982,63
181,995
201,632
202,249
959,514
452,883
787,267
353,247
258,463
488,795
713,683
746,787
408,148
139,838
425,939
910,65
989,967
813,884
912,891
915,208
389,907
606,138
276,741
691,407
443,65
560,11
562,146
730,966
445,73
287,299
268,575
95,997
992,52
786,762
741,834
747,882
149,582
289,202
240,443
313,994
156,671
358,245
637,969
549,902
87,285
44,818
988,458
514,92
772,838
422,841
787,648
77,537
60,96
764,172
184,754
613,626
